farm_id,month,temperature,precipitation,soil_moisture,drought_index,risk_probability,terra_score,yield_t_ha
FARM-755,2023-02,23.3,7.5,38.4,0.335,0.5756,424,3.34
FARM-755,2023-03,25.7,51.3,48.1,0.363,0.5718,428,3.56
FARM-755,2023-04,28.6,27.0,38.7,0.411,0.6681,332,3.14
FARM-755,2023-05,31.2,44.1,41.3,0.459,0.6582,342,3.21
FARM-755,2023-06,32.5,138.2,49.3,0.4,0.659,341,3.34
FARM-755,2023-07,30.1,157.9,56.5,0.324,0.6238,376,3.46
FARM-755,2023-08,31.3,173.5,49.5,0.401,0.6052,395,3.5
FARM-755,2023-09,31.3,125.3,47.2,0.393,0.6043,396,3.25
FARM-755,2023-10,27.3,69.6,42.7,0.385,0.5923,408,3.77
FARM-755,2023-11,24.1,44.2,45.4,0.384,0.5742,426,3.55
FARM-755,2023-12,18.7,17.7,38.7,0.494,0.6064,394,3.64
FARM-755,2024-01,19.2,12.8,38.2,0.522,0.5897,410,3.69
FARM-755,2024-02,23.7,0.0,43.5,0.467,0.5841,416,3.6
FARM-755,2024-03,20.4,35.5,48.0,0.506,0.5378,462,3.6
FARM-755,2024-04,27.5,33.9,40.8,0.413,0.6236,376,3.55
FARM-755,2024-05,32.3,47.0,43.8,0.452,0.5223,478,3.66
FARM-755,2024-06,31.5,107.5,45.0,0.405,0.5484,452,3.41
FARM-755,2024-07,30.7,239.9,53.4,0.39,0.3583,642,3.88
FARM-755,2024-08,30.4,182.1,57.7,0.41,0.4427,557,3.64
FARM-755,2024-09,26.6,98.7,47.4,0.385,0.3994,601,3.99
FARM-755,2024-10,27.4,51.4,39.8,0.395,0.491,509,4.1
FARM-755,2024-11,24.7,30.5,40.8,0.372,0.4314,569,4.24
FARM-755,2024-12,22.3,18.3,42.6,0.372,0.4289,571,4.09
FARM-755,2025-01,21.7,32.6,41.4,0.382,0.3998,600,3.95
FARM-755,2025-02,22.0,38.1,41.1,0.339,0.3839,616,3.97
FARM-755,2025-03,24.8,26.7,37.8,0.309,0.3963,604,4.08
FARM-755,2025-04,28.0,0.0,33.4,0.309,0.3964,604,4.12
FARM-755,2025-05,29.6,75.7,42.6,0.262,0.3252,675,4.23
FARM-755,2025-06,28.5,159.2,53.7,0.228,0.3751,625,4.02
FARM-755,2025-07,31.8,205.9,61.2,0.198,0.3012,699,4.29
FARM-755,2025-08,32.0,199.4,55.7,0.187,0.312,688,3.92
FARM-755,2025-09,31.3,118.0,51.3,0.101,0.3009,699,4.11
FARM-755,2025-10,27.9,81.6,45.7,0.174,0.3575,642,3.93
FARM-755,2025-11,25.1,23.1,43.6,0.242,0.3904,610,3.86
FARM-755,2025-12,20.7,36.4,40.5,0.083,0.3097,690,3.85
FARM-755,2026-01,18.1,29.0,43.1,0.13,0.3677,632,3.64
FARM-755,2026-02,21.1,35.3,49.1,0.18,0.3492,651,3.74
FARM-755,2026-03,25.4,19.3,39.3,0.113,0.4124,588,3.5
FARM-755,2026-04,27.1,20.4,39.4,0.16,0.4272,573,3.91
FARM-755,2026-05,29.7,62.9,43.6,0.168,0.4491,551,3.83
FARM-755,2026-06,32.4,90.0,46.5,0.215,0.3934,607,3.97
FARM-755,2026-07,35.4,135.4,47.1,0.118,0.4123,588,3.73
FARM-755,2026-08,32.0,88.6,46.2,0.188,0.4335,567,4.07
FARM-756,2021-09,28.6,286.1,58.5,0.05,0.02,980,3.77
FARM-756,2021-10,22.3,206.7,50.4,0.0,0.02,980,3.51
FARM-756,2021-11,21.0,140.9,46.1,0.0,0.02,980,4.22
FARM-756,2021-12,17.9,91.6,43.3,0.0,0.02,980,3.95
FARM-756,2022-01,15.6,85.0,42.8,0.038,0.02,980,3.57
FARM-756,2022-02,18.1,117.3,45.8,0.0,0.02,980,3.7
FARM-756,2022-03,19.9,81.2,39.0,0.0,0.02,980,4.0
FARM-756,2022-04,24.6,157.3,48.9,0.0,0.02,980,3.88
FARM-756,2022-05,28.1,158.7,51.4,0.0,0.02,980,3.34
FARM-756,2022-06,28.0,469.1,72.6,0.0,0.02,980,3.8
FARM-756,2022-07,30.5,576.4,82.6,0.0,0.02,980,3.86
FARM-756,2022-08,27.0,359.3,63.7,0.0,0.02,980,3.76
FARM-756,2022-09,27.4,329.8,68.4,0.0,0.02,980,3.59
FARM-756,2022-10,25.1,250.1,55.5,0.056,0.02,980,3.55
FARM-756,2022-11,21.4,138.9,46.9,0.051,0.0547,945,3.47
FARM-756,2022-12,17.5,89.4,41.7,0.0,0.0631,937,3.42
FARM-756,2023-01,18.2,94.8,39.9,0.037,0.1137,886,3.94
FARM-756,2023-02,18.9,93.8,39.4,0.046,0.1196,880,3.6
FARM-756,2023-03,21.0,92.0,36.1,0.099,0.1733,827,3.3
FARM-756,2023-04,25.3,98.8,39.5,0.112,0.2198,780,3.6
FARM-756,2023-05,27.1,52.4,32.9,0.134,0.2413,759,3.44
FARM-756,2023-06,29.0,385.2,66.7,0.087,0.1623,838,3.29
FARM-756,2023-07,31.1,389.7,65.9,0.039,0.1429,857,3.64
FARM-756,2023-08,28.9,663.7,88.8,0.064,0.1675,832,3.33
FARM-756,2023-09,26.4,313.0,56.2,0.129,0.2021,798,3.45
FARM-756,2023-10,24.8,241.8,54.9,0.184,0.3083,692,3.34
FARM-756,2023-11,21.2,96.0,45.3,0.252,0.3308,669,3.37
FARM-756,2023-12,18.2,127.9,47.9,0.236,0.2661,734,3.09
FARM-756,2024-01,18.1,46.8,40.4,0.192,0.3718,628,3.23
FARM-756,2024-02,18.3,64.0,40.5,0.226,0.2794,721,3.09
FARM-756,2024-03,22.5,26.1,34.0,0.283,0.3629,637,2.79
FARM-756,2024-04,24.5,118.6,48.0,0.26,0.3201,680,3.13
FARM-756,2024-05,28.4,173.1,50.0,0.267,0.299,701,3.36
FARM-756,2024-06,30.1,296.4,51.3,0.225,0.2981,702,3.11
FARM-756,2024-07,29.5,787.9,95.0,0.174,0.1817,818,3.21
FARM-756,2024-08,29.5,624.0,82.9,0.168,0.2035,796,3.37
FARM-756,2024-09,25.7,236.3,57.7,0.205,0.3415,659,2.93
FARM-756,2024-10,23.0,261.9,52.1,0.233,0.2942,706,3.42
FARM-756,2024-11,20.5,118.2,41.8,0.165,0.2638,736,3.04
FARM-756,2024-12,17.0,70.7,39.2,0.265,0.3117,688,3.24
FARM-756,2025-01,17.7,116.6,43.8,0.276,0.3421,658,2.81
FARM-756,2025-02,18.7,73.6,40.9,0.211,0.2625,737,3.38
FARM-756,2025-03,22.2,129.0,42.1,0.231,0.2633,737,3.23
FARM-756,2025-04,26.5,141.2,40.9,0.161,0.2498,750,3.16
FARM-756,2025-05,28.7,157.8,43.1,0.237,0.2674,733,3.44
FARM-756,2025-06,28.9,324.7,61.0,0.135,0.1721,828,3.49
FARM-756,2025-07,28.8,869.3,95.0,0.0,0.1493,851,3.29
FARM-756,2025-08,28.7,554.1,78.4,0.057,0.1564,844,3.3
FARM-756,2025-09,27.2,265.1,52.5,0.137,0.2481,752,3.38
FARM-756,2025-10,23.4,210.0,49.2,0.183,0.3133,687,3.15
FARM-756,2025-11,21.1,89.6,43.1,0.113,0.2088,791,3.49
FARM-756,2025-12,19.5,43.7,42.0,0.067,0.2106,789,3.38
FARM-756,2026-01,17.7,93.8,48.0,0.094,0.2158,784,3.37
FARM-756,2026-02,19.2,106.0,43.8,0.154,0.2774,723,3.34
FARM-756,2026-03,19.6,125.2,45.8,0.07,0.2627,737,3.09
FARM-756,2026-04,23.7,118.4,45.5,0.005,0.269,731,3.24
FARM-756,2026-05,26.6,212.6,49.6,0.0,0.3069,693,3.03
FARM-756,2026-06,29.8,342.9,64.2,0.0,0.2615,739,3.25
FARM-756,2026-07,31.4,772.3,93.5,0.0,0.1903,810,3.36
FARM-756,2026-08,30.7,780.5,95.0,0.0,0.2377,762,3.52
FARM-757,2021-09,32.8,47.4,23.4,0.377,0.7192,281,3.1
FARM-757,2021-10,27.1,37.9,18.8,0.371,0.7985,201,2.87
FARM-757,2021-11,23.9,26.7,16.6,0.345,0.709,291,3.01
FARM-757,2021-12,24.5,22.6,18.8,0.336,0.7634,237,2.93
FARM-757,2022-01,22.4,12.6,16.9,0.289,0.6591,341,3.07
FARM-757,2022-02,22.8,24.1,19.1,0.307,0.6542,346,3.25
FARM-757,2022-03,22.3,31.8,18.7,0.37,0.7256,274,3.2
FARM-757,2022-04,28.4,28.2,16.4,0.3,0.6654,335,3.28
FARM-757,2022-05,34.3,49.4,16.5,0.303,0.6609,339,3.37
FARM-757,2022-06,34.9,68.9,18.9,0.287,0.6395,360,3.03
FARM-757,2022-07,35.1,99.9,22.3,0.279,0.6096,390,3.43
FARM-757,2022-08,33.6,97.2,19.6,0.306,0.6942,306,3.28
FARM-757,2022-09,30.8,37.4,21.1,0.261,0.594,406,3.29
FARM-757,2022-10,28.1,59.6,19.8,0.217,0.5977,402,3.21
FARM-757,2022-11,25.3,23.6,17.5,0.246,0.6324,368,3.23
FARM-757,2022-12,22.9,26.9,21.8,0.271,0.5993,401,3.35
FARM-757,2023-01,21.8,15.2,15.1,0.324,0.6844,316,2.98
FARM-757,2023-02,24.1,21.1,21.2,0.343,0.7014,299,2.97
FARM-757,2023-03,27.0,19.2,17.3,0.322,0.6844,316,3.02
FARM-757,2023-04,29.1,24.3,18.4,0.339,0.7107,289,2.98
FARM-757,2023-05,29.2,35.8,17.3,0.276,0.6437,356,2.74
FARM-757,2023-06,33.7,102.1,23.4,0.385,0.7236,276,3.29
FARM-757,2023-07,34.2,70.6,24.9,0.359,0.718,282,2.99
FARM-757,2023-08,35.0,63.0,20.1,0.43,0.7609,239,3.03
FARM-757,2023-09,32.0,35.7,20.5,0.435,0.7994,201,2.94
FARM-757,2023-10,28.2,27.7,19.4,0.366,0.7678,232,2.8
FARM-757,2023-11,25.5,24.9,16.7,0.375,0.7916,208,2.83
FARM-757,2023-12,23.6,15.5,12.5,0.444,0.8402,160,2.67
FARM-757,2024-01,22.9,22.0,14.4,0.492,0.8135,187,2.87
FARM-757,2024-02,22.0,18.7,16.9,0.528,0.8235,176,2.79
FARM-757,2024-03,24.1,7.3,12.9,0.457,0.8331,167,2.89
FARM-757,2024-04,29.1,32.3,23.0,0.492,0.8127,187,2.97
FARM-757,2024-05,33.2,38.5,21.7,0.528,0.8032,197,2.89
FARM-757,2024-06,34.5,39.6,16.2,0.561,0.7416,258,2.96
FARM-757,2024-07,36.2,101.6,26.2,0.541,0.8015,199,2.87
FARM-757,2024-08,34.3,166.2,25.3,0.505,0.7705,230,2.9
FARM-757,2024-09,32.9,47.6,17.4,0.55,0.7745,225,3.04
FARM-757,2024-10,27.3,10.3,16.5,0.586,0.8136,186,2.85
FARM-757,2024-11,24.2,8.9,16.3,0.554,0.768,232,3.03
FARM-757,2024-12,25.8,22.4,16.6,0.543,0.7568,243,2.86
FARM-757,2025-01,21.9,12.5,19.5,0.593,0.6817,318,3.06
FARM-757,2025-02,24.1,19.3,19.1,0.592,0.7172,283,3.08
FARM-757,2025-03,25.6,19.9,19.6,0.531,0.6804,320,3.28
FARM-757,2025-04,28.8,12.9,24.4,0.617,0.7057,294,2.93
FARM-757,2025-05,31.9,39.9,18.1,0.551,0.6489,351,3.02
FARM-757,2025-06,35.2,45.3,18.7,0.615,0.6361,364,3.08
FARM-757,2025-07,33.6,141.2,24.3,0.498,0.5737,426,3.29
FARM-757,2025-08,35.6,33.5,19.3,0.537,0.6226,377,2.9
FARM-757,2025-09,31.5,72.1,21.5,0.59,0.5858,414,3.26
FARM-757,2025-10,28.4,37.2,14.1,0.515,0.6095,390,2.84
FARM-757,2025-11,25.9,14.4,20.1,0.49,0.5299,470,3.01
FARM-757,2025-12,23.2,8.5,24.3,0.549,0.5589,441,3.3
FARM-757,2026-01,23.1,10.9,15.9,0.408,0.5176,482,3.42
FARM-757,2026-02,23.2,24.1,17.5,0.488,0.5473,453,3.41
FARM-757,2026-03,24.9,16.4,13.2,0.531,0.5465,454,3.33
FARM-757,2026-04,26.1,21.3,19.2,0.478,0.5124,488,3.4
FARM-757,2026-05,30.7,46.9,21.5,0.354,0.4464,554,3.46
FARM-757,2026-06,32.7,71.3,19.4,0.344,0.4869,513,3.45
FARM-757,2026-07,32.6,112.3,28.5,0.368,0.4761,524,3.71
FARM-757,2026-08,32.6,71.9,20.4,0.39,0.4913,509,3.58
FARM-758,2021-09,30.6,67.0,27.5,0.491,0.98,20,2.09
FARM-758,2021-10,29.0,24.9,28.4,0.561,0.98,20,1.94
FARM-758,2021-11,25.9,3.7,24.1,0.483,0.98,20,1.91
FARM-758,2021-12,25.2,14.3,18.9,0.525,0.98,20,1.92
FARM-758,2022-01,27.3,15.0,23.3,0.564,0.9036,96,2.07
FARM-758,2022-02,24.7,22.3,22.2,0.458,0.9236,76,2.13
FARM-758,2022-03,27.4,16.4,31.8,0.336,0.8433,157,2.1
FARM-758,2022-04,29.8,29.5,19.1,0.407,0.8615,138,2.22
FARM-758,2022-05,32.9,51.2,25.0,0.362,0.8301,170,2.09
FARM-758,2022-06,33.1,73.9,27.0,0.424,0.8177,182,2.24
FARM-758,2022-07,36.2,135.1,33.4,0.368,0.8179,182,2.09
FARM-758,2022-08,36.5,107.4,37.5,0.318,0.6904,310,2.37
FARM-758,2022-09,31.4,45.0,26.3,0.35,0.7605,239,2.18
FARM-758,2022-10,29.4,45.2,26.0,0.292,0.7512,249,2.17
FARM-758,2022-11,26.0,24.2,26.4,0.317,0.687,313,2.35
FARM-758,2022-12,24.3,5.3,24.3,0.385,0.6661,334,2.16
FARM-758,2023-01,24.6,3.3,17.0,0.27,0.7462,254,2.21
FARM-758,2023-02,24.7,20.5,27.5,0.312,0.6812,319,2.38
FARM-758,2023-03,24.2,8.8,26.3,0.313,0.6893,311,2.48
FARM-758,2023-04,28.7,22.3,20.9,0.257,0.6404,360,2.53
FARM-758,2023-05,33.0,24.3,27.3,0.388,0.6826,317,2.42
FARM-758,2023-06,33.2,89.6,28.2,0.296,0.6041,396,2.32
FARM-758,2023-07,35.5,31.3,30.0,0.288,0.6578,342,2.52
FARM-758,2023-08,35.6,94.3,28.1,0.252,0.7183,282,2.41
FARM-758,2023-09,32.2,18.7,21.3,0.314,0.7244,276,2.33
FARM-758,2023-10,28.1,18.1,28.7,0.317,0.7107,289,2.27
FARM-758,2023-11,26.8,21.4,24.1,0.354,0.7221,278,2.45
FARM-758,2023-12,22.9,8.4,22.0,0.341,0.7473,253,2.26
FARM-758,2024-01,20.6,11.1,21.6,0.345,0.7534,247,2.18
FARM-758,2024-02,23.0,17.2,27.6,0.389,0.7722,228,2.3
FARM-758,2024-03,24.2,8.8,22.2,0.336,0.8423,158,2.17
FARM-758,2024-04,29.4,13.8,23.8,0.442,0.8153,185,2.16
FARM-758,2024-05,31.2,29.3,28.4,0.445,0.8085,191,2.25
FARM-758,2024-06,34.5,43.5,19.9,0.42,0.7634,237,2.49
FARM-758,2024-07,33.7,51.1,29.6,0.476,0.7665,233,2.08
FARM-758,2024-08,36.5,94.5,38.3,0.435,0.7799,220,2.26
FARM-758,2024-09,34.1,96.8,32.2,0.484,0.8211,179,2.17
FARM-758,2024-10,27.3,21.0,25.5,0.458,0.8362,164,2.29
FARM-758,2024-11,26.6,10.7,24.5,0.497,0.8458,154,1.99
FARM-758,2024-12,23.1,12.0,23.3,0.544,0.8117,188,2.2
FARM-758,2025-01,22.9,24.7,23.3,0.539,0.8051,195,2.19
FARM-758,2025-02,22.4,11.4,27.1,0.542,0.8108,189,2.18
FARM-758,2025-03,27.2,8.1,24.7,0.504,0.7592,241,2.29
FARM-758,2025-04,29.8,20.0,24.1,0.562,0.7482,252,2.18
FARM-758,2025-05,32.6,29.9,24.0,0.547,0.7786,221,2.38
FARM-758,2025-06,35.1,0.0,21.6,0.605,0.7542,246,2.26
FARM-758,2025-07,35.4,78.4,27.1,0.566,0.7018,298,2.12
FARM-758,2025-08,35.9,93.7,32.8,0.557,0.6931,307,2.06
FARM-758,2025-09,29.3,31.5,21.9,0.582,0.6989,301,2.44
FARM-758,2025-10,23.2,8.9,22.2,0.581,0.6264,374,2.25
FARM-758,2025-11,25.8,25.4,26.5,0.594,0.6331,367,2.48
FARM-758,2025-12,26.4,13.3,24.7,0.6,0.6807,319,2.32
FARM-758,2026-01,22.7,7.8,23.0,0.491,0.6713,329,2.24
FARM-758,2026-02,26.0,20.6,25.0,0.61,0.5685,432,2.64
FARM-758,2026-03,26.4,7.3,24.2,0.474,0.5169,483,2.4
FARM-758,2026-04,27.9,6.6,24.7,0.594,0.5654,435,2.7
FARM-758,2026-05,32.1,23.7,27.9,0.528,0.5773,423,2.56
FARM-758,2026-06,36.3,42.1,23.3,0.531,0.5417,458,2.53
FARM-758,2026-07,37.9,136.1,37.3,0.465,0.5092,491,2.61
FARM-758,2026-08,35.6,51.2,25.4,0.566,0.5059,494,2.82
FARM-759,2021-09,24.3,172.1,52.1,0.446,0.1558,844,1.94
FARM-759,2021-10,22.6,131.4,39.4,0.527,0.2354,765,1.57
FARM-759,2021-11,16.3,203.8,48.2,0.553,0.1737,826,1.93
FARM-759,2021-12,16.0,145.3,47.6,0.421,0.1282,872,1.67
FARM-759,2022-01,14.6,101.2,47.3,0.523,0.1558,844,1.85
FARM-759,2022-02,17.9,67.2,44.8,0.416,0.1425,858,1.71
FARM-759,2022-03,18.8,47.6,39.5,0.517,0.1224,878,1.85
FARM-759,2022-04,21.4,110.7,49.1,0.468,0.0953,905,1.7
FARM-759,2022-05,23.1,197.0,52.8,0.412,0.106,894,1.77
FARM-759,2022-06,24.4,355.1,63.3,0.419,0.1511,849,1.86
FARM-759,2022-07,25.4,338.7,66.6,0.514,0.0955,905,1.89
FARM-759,2022-08,27.3,469.5,72.0,0.382,0.1272,873,1.82
FARM-759,2022-09,26.3,435.1,75.5,0.458,0.1073,893,1.89
FARM-759,2022-10,20.0,260.9,55.9,0.533,0.1567,843,1.66
FARM-759,2022-11,19.5,181.0,50.1,0.567,0.2057,794,1.56
FARM-759,2022-12,17.8,120.3,49.2,0.573,0.2228,777,1.67
FARM-759,2023-01,16.2,72.1,46.6,0.511,0.2179,782,1.7
FARM-759,2023-02,14.1,90.3,48.9,0.556,0.2594,741,1.7
FARM-759,2023-03,15.5,39.0,40.9,0.601,0.3195,680,1.56
FARM-759,2023-04,23.2,190.1,56.8,0.519,0.2391,761,1.51
FARM-759,2023-05,25.4,362.0,67.5,0.566,0.2209,779,1.72
FARM-759,2023-06,27.2,385.2,67.0,0.542,0.2715,729,1.63
FARM-759,2023-07,24.4,647.3,89.5,0.607,0.2752,725,1.9
FARM-759,2023-08,28.6,552.8,86.5,0.583,0.2505,750,1.53
FARM-759,2023-09,27.9,286.0,58.5,0.65,0.3217,678,1.57
FARM-759,2023-10,21.1,228.2,58.6,0.612,0.3168,683,1.67
FARM-759,2023-11,15.5,80.2,43.0,0.722,0.3971,603,1.4
FARM-759,2023-12,16.4,105.6,50.3,0.773,0.3283,672,1.63
FARM-759,2024-01,13.8,143.1,45.8,0.664,0.3579,642,1.79
FARM-759,2024-02,13.7,102.8,45.5,0.757,0.3813,619,1.5
FARM-759,2024-03,18.0,15.9,40.7,0.801,0.3818,618,1.51
FARM-759,2024-04,20.9,194.1,53.6,0.742,0.3457,654,1.44
FARM-759,2024-05,26.2,310.2,58.1,0.7,0.2442,756,1.67
FARM-759,2024-06,27.6,205.7,53.1,0.698,0.3535,646,1.58
FARM-759,2024-07,27.6,380.7,73.0,0.632,0.2347,765,1.59
FARM-759,2024-08,28.6,449.1,67.8,0.732,0.2562,744,1.79
FARM-759,2024-09,22.6,489.2,77.1,0.664,0.2227,777,1.66
FARM-759,2024-10,20.9,281.6,60.7,0.744,0.2356,764,1.68
FARM-759,2024-11,18.0,209.7,54.4,0.786,0.3065,694,1.7
FARM-759,2024-12,15.6,70.9,42.4,0.768,0.2889,711,1.68
FARM-759,2025-01,18.0,100.2,45.1,0.767,0.2275,772,1.6
FARM-759,2025-02,14.7,71.4,43.8,0.738,0.2269,773,1.77
FARM-759,2025-03,18.6,45.2,42.5,0.753,0.2106,789,1.66
FARM-759,2025-04,21.9,42.1,44.8,0.725,0.164,836,1.6
FARM-759,2025-05,23.7,364.5,68.6,0.576,0.0904,910,1.68
FARM-759,2025-06,27.2,376.3,66.0,0.622,0.0583,942,1.97
FARM-759,2025-07,28.3,665.4,91.5,0.647,0.02,980,1.8
FARM-759,2025-08,28.8,427.6,69.5,0.62,0.0536,946,1.98
FARM-759,2025-09,23.2,535.3,72.9,0.587,0.022,978,1.93
FARM-759,2025-10,22.2,239.5,58.5,0.604,0.0817,918,1.97
FARM-759,2025-11,18.0,144.7,50.7,0.56,0.0534,947,1.84
FARM-759,2025-12,15.0,112.6,45.5,0.541,0.0776,922,1.65
FARM-759,2026-01,16.2,100.7,42.2,0.533,0.1146,885,1.85
FARM-759,2026-02,18.1,41.2,38.9,0.652,0.133,867,1.95
FARM-759,2026-03,17.5,89.3,53.3,0.574,0.0824,918,1.68
FARM-759,2026-04,21.6,70.3,40.6,0.507,0.0584,942,1.98
FARM-759,2026-05,25.5,175.1,54.2,0.462,0.1032,897,1.79
FARM-759,2026-06,25.0,234.4,52.7,0.504,0.1298,870,1.86
FARM-759,2026-07,26.8,822.4,95.0,0.417,0.02,980,1.88
FARM-759,2026-08,28.6,638.0,89.7,0.375,0.02,980,1.89
FARM-760,2021-09,28.6,95.4,46.0,0.48,0.1033,897,1.63
FARM-760,2021-10,27.1,49.1,39.2,0.505,0.0654,935,1.68
FARM-760,2021-11,23.1,37.2,38.5,0.478,0.0421,958,1.71
FARM-760,2021-12,19.9,30.8,37.2,0.461,0.0763,924,1.7
FARM-760,2022-01,22.3,18.5,41.0,0.467,0.1052,895,1.65
FARM-760,2022-02,20.9,18.9,45.3,0.505,0.0424,958,1.77
FARM-760,2022-03,23.5,26.4,31.5,0.42,0.0801,920,1.65
FARM-760,2022-04,26.4,49.5,43.0,0.431,0.02,980,1.83
FARM-760,2022-05,29.5,73.4,39.9,0.381,0.02,980,1.88
FARM-760,2022-06,33.5,106.8,48.5,0.418,0.0393,961,1.84
FARM-760,2022-07,31.5,172.6,54.3,0.36,0.02,980,1.84
FARM-760,2022-08,33.1,63.3,44.7,0.45,0.02,980,1.82
FARM-760,2022-09,28.8,128.3,46.3,0.375,0.02,980,1.64
FARM-760,2022-10,27.7,60.2,41.4,0.464,0.029,971,1.67
FARM-760,2022-11,22.9,39.8,42.5,0.4,0.0371,963,1.48
FARM-760,2022-12,19.9,22.2,42.9,0.373,0.0209,979,1.74
FARM-760,2023-01,21.1,28.3,41.4,0.371,0.02,980,1.89
FARM-760,2023-02,22.6,10.4,35.0,0.393,0.02,980,1.74
FARM-760,2023-03,24.5,17.5,36.2,0.438,0.0334,967,1.74
FARM-760,2023-04,26.1,38.6,42.5,0.462,0.0587,941,1.77
FARM-760,2023-05,31.6,88.1,47.4,0.462,0.0545,945,1.58
FARM-760,2023-06,31.1,103.8,42.6,0.491,0.1849,815,1.67
FARM-760,2023-07,35.0,76.9,37.3,0.481,0.0817,918,1.73
FARM-760,2023-08,31.2,149.7,49.7,0.519,0.0887,911,1.52
FARM-760,2023-09,30.1,82.9,47.0,0.575,0.1931,807,1.61
FARM-760,2023-10,27.3,41.9,36.8,0.647,0.1711,829,1.58
FARM-760,2023-11,24.5,24.0,47.2,0.564,0.1744,826,1.59
FARM-760,2023-12,23.3,33.5,44.9,0.571,0.1678,832,1.53
FARM-760,2024-01,17.7,14.0,34.4,0.594,0.185,815,1.59
FARM-760,2024-02,21.6,17.1,37.6,0.537,0.2272,773,1.49
FARM-760,2024-03,23.0,12.5,41.3,0.618,0.2247,775,1.45
FARM-760,2024-04,27.9,35.6,41.5,0.628,0.2399,760,1.56
FARM-760,2024-05,31.7,86.8,50.0,0.69,0.2892,711,1.42
FARM-760,2024-06,30.8,157.0,47.6,0.633,0.2253,775,1.66
FARM-760,2024-07,34.4,82.5,44.8,0.587,0.1789,821,1.48
FARM-760,2024-08,32.7,161.4,55.7,0.627,0.2063,794,1.53
FARM-760,2024-09,29.5,49.5,43.6,0.661,0.1813,819,1.64
FARM-760,2024-10,26.5,87.0,44.2,0.694,0.2668,733,1.48
FARM-760,2024-11,24.2,51.4,47.5,0.773,0.2515,748,1.6
FARM-760,2024-12,23.7,22.1,45.3,0.666,0.1637,836,1.51
FARM-760,2025-01,18.7,30.3,41.5,0.704,0.2134,787,1.44
FARM-760,2025-02,21.7,23.6,37.3,0.718,0.1857,814,1.69
FARM-760,2025-03,25.2,25.5,42.8,0.672,0.1338,866,1.63
FARM-760,2025-04,25.6,36.7,42.1,0.756,0.148,852,1.52
FARM-760,2025-05,29.7,47.4,42.4,0.656,0.1414,859,1.71
FARM-760,2025-06,32.4,111.6,42.5,0.653,0.1163,884,1.72
FARM-760,2025-07,33.1,108.3,41.8,0.697,0.0997,900,1.67
FARM-760,2025-08,32.0,197.4,54.7,0.684,0.055,945,1.73
FARM-760,2025-09,29.8,99.8,46.6,0.664,0.0643,936,1.64
FARM-760,2025-10,26.9,79.4,42.9,0.623,0.0504,950,1.61
FARM-760,2025-11,22.6,26.4,40.4,0.663,0.0642,936,1.65
FARM-760,2025-12,22.8,17.1,37.1,0.639,0.0438,956,1.74
FARM-760,2026-01,22.2,20.0,41.3,0.621,0.0493,951,1.83
FARM-760,2026-02,20.2,23.7,38.4,0.617,0.02,980,1.69
FARM-760,2026-03,23.2,16.4,34.5,0.603,0.02,980,1.87
FARM-760,2026-04,26.7,34.2,42.4,0.53,0.02,980,1.81
FARM-760,2026-05,30.4,31.8,36.3,0.55,0.0331,967,1.88
FARM-760,2026-06,32.0,137.9,50.1,0.488,0.02,980,1.65
FARM-760,2026-07,33.0,183.0,52.2,0.519,0.02,980,1.64
FARM-760,2026-08,31.1,185.5,52.0,0.447,0.02,980,1.85
FARM-761,2021-09,33.9,165.1,43.0,0.674,0.263,737,56.58
FARM-761,2021-10,30.6,61.3,37.6,0.702,0.3066,693,55.85
FARM-761,2021-11,28.7,81.6,40.0,0.693,0.2199,780,60.78
FARM-761,2021-12,24.1,32.8,36.6,0.658,0.2679,732,60.86
FARM-761,2022-01,23.1,34.4,34.9,0.669,0.2617,738,56.2
FARM-761,2022-02,23.8,14.5,28.9,0.758,0.2901,710,50.61
FARM-761,2022-03,24.2,23.7,34.6,0.747,0.3187,681,57.12
FARM-761,2022-04,28.5,18.4,38.3,0.719,0.2314,769,58.58
FARM-761,2022-05,31.3,122.0,45.8,0.681,0.2419,758,60.87
FARM-761,2022-06,34.4,207.8,52.8,0.721,0.26,740,62.34
FARM-761,2022-07,37.2,212.6,49.4,0.712,0.2152,785,59.48
FARM-761,2022-08,32.3,248.8,50.6,0.657,0.2746,725,59.86
FARM-761,2022-09,33.0,111.7,40.6,0.683,0.3027,697,57.09
FARM-761,2022-10,28.8,130.3,41.1,0.693,0.2749,725,57.15
FARM-761,2022-11,24.7,77.7,42.3,0.637,0.2408,759,62.01
FARM-761,2022-12,24.4,29.2,35.0,0.681,0.2108,789,59.98
FARM-761,2023-01,20.9,45.4,36.7,0.732,0.2299,770,60.82
FARM-761,2023-02,23.2,23.8,39.4,0.622,0.1823,818,61.67
FARM-761,2023-03,25.9,21.0,35.1,0.636,0.1614,839,71.3
FARM-761,2023-04,26.1,47.3,39.1,0.665,0.1734,827,61.24
FARM-761,2023-05,31.1,99.6,44.0,0.603,0.1271,873,66.81
FARM-761,2023-06,33.7,124.2,44.6,0.569,0.0969,903,68.97
FARM-761,2023-07,36.2,273.9,55.1,0.456,0.1186,881,60.05
FARM-761,2023-08,35.2,274.3,58.1,0.485,0.02,980,64.45
FARM-761,2023-09,31.2,80.6,40.8,0.607,0.1509,849,64.59
